4.080,0.479,0.143,-1
4.100,0.480,0.139,-1
4.120,0.481,0.136,-1
4.140,0.482,0.133,-1
4.160,0.483,0.130,-1
4.180,0.484,0.127,-1
4.200,0.484,0.124,-1
4.220,0.485,0.121,-1
4.240,0.486,0.118,-1
4.260,0.487,0.115,-1
4.280,0.487,0.112,-1
4.300,0.488,0.109,-1
4.320,0.489,0.106,-1
4.340,0.489,0.103,-1
4.360,0.490,0.100,-1
4.380,0.491,0.097,-1
4.400,0.491,0.094,-1
4.420,0.492,0.091,-1
4.440,0.492,0.088,-1
4.460,0.493,0.084,-1
4.480,0.493,0.081,-1
4.500,0.494,0.078,-1
4.520,0.494,0.075,-1
4.540,0.495,0.072,-1
4.560,0.495,0.069,-1
4.580,0.496,0.066,-1
4.600,0.496,0.063,-1
4.620,0.496,0.060,-1
4.640,0.497,0.056,-1
4.660,0.497,0.053,-1
4.680,0.497,0.050,-1
4.700,0.498,0.047,-1
4.720,0.498,0.044,-1
4.740,0.498,0.041,-1
4.760,0.499,0.038,-1
4.780,0.499,0.035,-1
4.800,0.499,0.031,-1
4.820,0.499,0.028,-1
4.840,0.499,0.025,-1
4.860,0.500,0.022,-1
4.880,0.500,0.019,-1
4.900,0.500,0.016,-1
4.920,0.500,0.013,-1
4.940,0.500,0.009,-1
4.960,0.500,0.006,-1
4.980,0.500,0.003,-1
5.000,0.500,0.000,-1
5.020,0.500,-0.003,-1
5.040,0.500,-0.006,-1
5.060,0.500,-0.009,-1
5.080,0.500,-0.013,-1
5.100,0.500,-0.016,-1
5.120,0.500,-0.019,-1
5.140,0.500,-0.022,-1
5.160,0.499,-0.025,-1
5.180,0.499,-0.028,-1
5.200,0.499,-0.031,-1
5.220,0.499,-0.035,-1
5.240,0.499,-0.038,-1
5.260,0.498,-0.041,-1
5.280,0.498,-0.044,-1
5.300,0.498,-0.047,-1
5.320,0.497,-0.050,-1
5.340,0.497,-0.053,-1
5.360,0.497,-0.056,-1
5.380,0.496,-0.060,-1
5.400,0.496,-0.063,-1
5.420,0.496,-0.066,-1
5.440,0.495,-0.069,-1
5.460,0.495,-0.072,-1
5.480,0.494,-0.075,-1
5.500,0.494,-0.078,-1
5.520,0.493,-0.081,-1
5.540,0.493,-0.084,-1
5.560,0.492,-0.088,-1
5.580,0.492,-0.091,-1
5.600,0.491,-0.094,-1
5.620,0.491,-0.097,-1
5.640,0.490,-0.100,-1
5.660,0.489,-0.103,-1
5.680,0.489,-0.106,-1
5.700,0.488,-0.109,-1
5.720,0.487,-0.112,-1
5.740,0.487,-0.115,-1
5.760,0.486,-0.118,-1
5.780,0.485,-0.121,-1
5.800,0.484,-0.124,-1
5.820,0.484,-0.127,-1
5.840,0.483,-0.130,-1
5.860,0.482,-0.133,-1
5.880,0.481,-0.136,-1
5.900,0.480,-0.139,-1
5.920,0.479,-0.143,-1
5.940,0.478,-0.146,-1
5.960,0.477,-0.149,-1
5.980,0.476,-0.152,-1
6.000,0.476,-0.155,-1
6.020,0.475,-0.157,-1
6.040,0.474,-0.160,-1
6.060,0.473,-0.163,-1
6.080,0.471,-0.166,-1
6.100,0.470,-0.169,-1
6.120,0.469,-0.172,-1
6.140,0.468,-0.175,-1
6.160,0.467,-0.178,-1
6.180,0.466,-0.181,-1
6.200,0.465,-0.184,-1
6.220,0.464,-0.187,-1
6.240,0.463,-0.190,-1
6.260,0.461,-0.193,-1
6.280,0.460,-0.196,-1
6.300,0.459,-0.199,-1
6.320,0.458,-0.201,-1
6.340,0.456,-0.204,-1
6.360,0.455,-0.207,-1
6.380,0.454,-0.210,-1
6.400,0.452,-0.213,-1
6.420,0.451,-0.216,-1
6.440,0.450,-0.219,-1
6.460,0.448,-0.221,-1
6.480,0.447,-0.224,-1
6.500,0.446,-0.227,-1
6.520,0.444,-0.230,-1
6.540,0.443,-0.233,-1
6.560,0.441,-0.235,-1
6.580,0.440,-0.238,-1
6.600,0.438,-0.241,-1
6.620,0.437,-0.244,-1
6.640,0.435,-0.246,-1
6.660,0.434,-0.249,-1
6.680,0.432,-0.252,-1
6.700,0.430,-0.255,-1
6.720,0.429,-0.257,-1
6.740,0.427,-0.260,-1
6.760,0.425,-0.263,-1
6.780,0.424,-0.265,-1
6.800,0.422,-0.268,-1
6.820,0.420,-0.271,-1
6.840,0.419,-0.273,-1
6.860,0.417,-0.276,-1
6.880,0.415,-0.278,-1
6.900,0.414,-0.281,-1
6.920,0.412,-0.284,-1
6.940,0.410,-0.286,-1
6.960,0.408,-0.289,-1
6.980,0.406,-0.291,-1
7.000,0.405,-0.294,-1
7.020,0.403,-0.296,-1
7.040,0.401,-0.299,-1
7.060,0.399,-0.301,-1
7.080,0.397,-0.304,-1
7.100,0.395,-0.306,-1
7.120,0.393,-0.309,-1
7.140,0.391,-0.311,-1
7.160,0.389,-0.314,-1
7.180,0.387,-0.316,-1
7.200,0.385,-0.319,-1
7.220,0.383,-0.321,-1
7.240,0.381,-0.324,-1
7.260,0.379,-0.326,-1
7.280,0.377,-0.328,-1
7.300,0.375,-0.331,-1
7.320,0.373,-0.333,-1
7.340,0.371,-0.335,-1
7.360,0.369,-0.338,-1
7.380,0.367,-0.340,-1
7.400,0.364,-0.342,-1
7.420,0.362,-0.345,-1
7.440,0.360,-0.347,-1
7.460,0.358,-0.349,-1
7.480,0.356,-0.351,-1
7.500,0.354,-0.354,-1
7.520,0.351,-0.356,-1
7.540,0.349,-0.358,-1
7.560,0.347,-0.360,-1
7.580,0.345,-0.362,-1
7.600,0.342,-0.364,-1
7.620,0.340,-0.367,-1
7.640,0.338,-0.369,-1
7.660,0.335,-0.371,-1
7.680,0.333,-0.373,-1
7.700,0.331,-0.375,-1
7.720,0.328,-0.377,-1
7.740,0.326,-0.379,-1
7.760,0.324,-0.381,-1
7.780,0.321,-0.383,-1
7.800,0.319,-0.385,-1
7.820,0.316,-0.387,-1
7.840,0.314,-0.389,-1
7.860,0.311,-0.391,-1
7.880,0.309,-0.393,-1
7.900,0.306,-0.395,-1
7.920,0.304,-0.397,-1
7.940,0.301,-0.399,-1
7.960,0.299,-0.401,-1
7.980,0.296,-0.403,-1
8.000,0.294,-0.405,-1
8.020,0.291,-0.406,-1
8.040,0.289,-0.408,-1
8.060,0.286,-0.410,-1
8.080,0.284,-0.412,-1
8.100,0.281,-0.414,-1
8.120,0.278,-0.415,-1
8.140,0.276,-0.417,-1
8.160,0.273,-0.419,-1
8.180,0.271,-0.420,-1
8.200,0.268,-0.422,-1
8.220,0.265,-0.424,-1
8.240,0.263,-0.425,-1
8.260,0.260,-0.427,-1
8.280,0.257,-0.429,-1
8.300,0.255,-0.430,-1
8.320,0.252,-0.432,-1
8.340,0.249,-0.434,-1
8.360,0.246,-0.435,-1
8.380,0.244,-0.437,-1
8.400,0.241,-0.438,-1
8.420,0.238,-0.440,-1
8.440,0.235,-0.441,-1
8.460,0.233,-0.443,-1
8.480,0.230,-0.444,-1
8.500,0.227,-0.446,-1
8.520,0.224,-0.447,-1
8.540,0.221,-0.448,-1
8.560,0.219,-0.450,-1
8.580,0.216,-0.451,-1
8.600,0.213,-0.452,-1
8.620,0.210,-0.454,-1
8.640,0.207,-0.455,-1
8.660,0.204,-0.456,-1
8.680,0.201,-0.458,-1
8.700,0.199,-0.459,-1
8.720,0.196,-0.460,-1
8.740,0.193,-0.461,-1
8.760,0.190,-0.463,-1
8.780,0.187,-0.464,-1
8.800,0.184,-0.465,-1
8.820,0.181,-0.466,-1
8.840,0.178,-0.467,-1
8.860,0.175,-0.468,-1
8.880,0.172,-0.469,-1
8.900,0.169,-0.470,-1
8.920,0.166,-0.471,-1
8.940,0.163,-0.473,-1
8.960,0.160,-0.474,-1
8.980,0.157,-0.475,-1
9.000,0.155,-0.476,-1
9.020,0.152,-0.476,-1
9.040,0.149,-0.477,-1
9.060,0.146,-0.478,-1
9.080,0.143,-0.479,-1
9.100,0.139,-0.480,-1
9.120,0.136,-0.481,-1
9.140,0.133,-0.482,-1
9.160,0.130,-0.483,-1
9.180,0.127,-0.484,-1
9.200,0.124,-0.484,-1
9.220,0.121,-0.485,-1
9.240,0.118,-0.486,-1
9.260,0.115,-0.487,-1
9.280,0.112,-0.487,-1
9.300,0.109,-0.488,-1
9.320,0.106,-0.489,-1
9.340,0.103,-0.489,-1
9.360,0.100,-0.490,-1
9.380,0.097,-0.491,-1
9.400,0.094,-0.491,-1
9.420,0.091,-0.492,-1
9.440,0.088,-0.492,-1
9.460,0.084,-0.493,-1
9.480,0.081,-0.493,-1
9.500,0.078,-0.494,-1
9.520,0.075,-0.494,-1
9.540,0.072,-0.495,-1
9.560,0.069,-0.495,-1
9.580,0.066,-0.496,-1
9.600,0.063,-0.496,-1
9.620,0.060,-0.496,-1
9.640,0.056,-0.497,-1
9.660,0.053,-0.497,-1
9.680,0.050,-0.497,-1
9.700,0.047,-0.498,-1
9.720,0.044,-0.498,-1
9.740,0.041,-0.498,-1
9.760,0.038,-0.499,-1
9.780,0.035,-0.499,-1
9.800,0.031,-0.499,-1
9.820,0.028,-0.499,-1
9.840,0.025,-0.499,-1
9.860,0.022,-0.500,-1
9.880,0.019,-0.500,-1
9.900,0.016,-0.500,-1
9.920,0.013,-0.500,-1
9.940,0.009,-0.500,-1
9.960,0.006,-0.500,-1
9.980,0.003,-0.500,-1
10.000,0.000,-0.500,-1
10.020,-0.003,-0.500,-1
10.040,-0.006,-0.500,-1
10.060,-0.009,-0.500,-1
10.080,-0.013,-0.500,-1
10.100,-0.016,-0.500,-1
10.120,-0.019,-0.500,-1
10.140,-0.022,-0.500,-1
10.160,-0.025,-0.499,-1
10.180,-0.028,-0.499,-1
10.200,-0.031,-0.499,-1
10.220,-0.035,-0.499,-1
10.240,-0.038,-0.499,-1
10.260,-0.041,-0.498,-1
10.280,-0.044,-0.498,-1
10.300,-0.047,-0.498,-1
10.320,-0.050,-0.497,-1
10.340,-0.053,-0.497,-1
10.360,-0.056,-0.497,-1
10.380,-0.060,-0.496,-1
10.400,-0.063,-0.496,-1
10.420,-0.066,-0.496,-1
10.440,-0.069,-0.495,-1
10.460,-0.072,-0.495,-1
10.480,-0.075,-0.494,-1
10.500,-0.078,-0.494,-1
10.520,-0.081,-0.493,-1
10.540,-0.084,-0.493,-1
10.560,-0.088,-0.492,-1
10.580,-0.091,-0.492,-1
10.600,-0.094,-0.491,-1
10.620,-0.097,-0.491,-1
10.640,-0.100,-0.490,-1
10.660,-0.103,-0.489,-1
10.680,-0.106,-0.489,-1
10.700,-0.109,-0.488,-1
10.720,-0.112,-0.487,-1
10.740,-0.115,-0.487,-1
10.760,-0.118,-0.486,-1
10.780,-0.121,-0.485,-1
10.800,-0.124,-0.484,-1
10.820,-0.127,-0.484,-1
10.840,-0.130,-0.483,-1
10.860,-0.133,-0.482,-1
10.880,-0.136,-0.481,-1
10.900,-0.139,-0.480,-1
10.920,-0.143,-0.479,-1
10.940,-0.146,-0.478,-1
10.960,-0.149,-0.477,-1
10.980,-0.152,-0.476,-1
11.000,-0.155,-0.476,-1
11.020,-0.157,-0.475,-1
11.040,-0.160,-0.474,-1
11.060,-0.163,-0.473,-1
11.080,-0.166,-0.471,-1
11.100,-0.169,-0.470,-1
11.120,-0.172,-0.469,-1
11.140,-0.175,-0.468,-1
11.160,-0.178,-0.467,-1
11.180,-0.181,-0.466,-1
11.200,-0.184,-0.465,-1
11.220,-0.187,-0.464,-1
11.240,-0.190,-0.463,-1
11.260,-0.193,-0.461,-1
11.280,-0.196,-0.460,-1
11.300,-0.199,-0.459,-1
11.320,-0.201,-0.458,-1
11.340,-0.204,-0.456,-1
11.360,-0.207,-0.455,-1
11.380,-0.210,-0.454,-1
11.400,-0.213,-0.452,-1
11.420,-0.216,-0.451,-1
11.440,-0.219,-0.450,-1
11.460,-0.221,-0.448,-1
11.480,-0.224,-0.447,-1
11.500,-0.227,-0.446,-1
11.520,-0.230,-0.444,-1
11.540,-0.233,-0.443,-1
11.560,-0.235,-0.441,-1
11.580,-0.238,-0.440,-1
11.600,-0.241,-0.438,-1
11.620,-0.244,-0.437,-1
11.640,-0.246,-0.435,-1
11.660,-0.249,-0.434,-1
11.680,-0.252,-0.432,-1
11.700,-0.255,-0.430,-1
11.720,-0.257,-0.429,-1
11.740,-0.260,-0.427,-1
11.760,-0.263,-0.425,-1
11.780,-0.265,-0.424,-1
11.800,-0.268,-0.422,-1
11.820,-0.271,-0.420,-1
11.840,-0.273,-0.419,-1
11.860,-0.276,-0.417,-1
11.880,-0.278,-0.415,-1
11.900,-0.281,-0.414,-1
11.920,-0.284,-0.412,-1
11.940,-0.286,-0.410,-1
11.960,-0.289,-0.408,-1
11.980,-0.291,-0.406,-1
12.000,-0.294,-0.405,-1
12.020,-0.296,-0.403,-1
12.040,-0.299,-0.401,-1
12.060,-0.301,-0.399,-1
12.080,-0.304,-0.397,-1
12.100,-0.306,-0.395,-1
12.120,-0.309,-0.393,-1
12.140,-0.311,-0.391,-1
12.160,-0.314,-0.389,-1
12.180,-0.316,-0.387,-1
12.200,-0.319,-0.385,-1
12.220,-0.321,-0.383,-1
12.240,-0.324,-0.381,-1
12.260,-0.326,-0.379,-1
12.280,-0.328,-0.377,-1
12.300,-0.331,-0.375,-1
12.320,-0.333,-0.373,-1
12.340,-0.335,-0.371,-1
12.360,-0.338,-0.369,-1
12.380,-0.340,-0.367,-1
12.400,-0.342,-0.364,-1
12.420,-0.345,-0.362,-1
12.440,-0.347,-0.360,-1
12.460,-0.349,-0.358,-1
12.480,-0.351,-0.356,-1
12.500,-0.354,-0.354,-1
12.520,-0.356,-0.351,-1
12.540,-0.358,-0.349,-1
12.560,-0.360,-0.347,-1
12.580,-0.362,-0.345,-1
12.600,-0.364,-0.342,-1
12.620,-0.367,-0.340,-1
12.640,-0.369,-0.338,-1
12.660,-0.371,-0.335,-1
12.680,-0.373,-0.333,-1
12.700,-0.375,-0.331,-1
12.720,-0.377,-0.328,-1
12.740,-0.379,-0.326,-1
12.760,-0.381,-0.324,-1
12.780,-0.383,-0.321,-1
12.800,-0.385,-0.319,-1
12.820,-0.387,-0.316,-1
12.840,-0.389,-0.314,-1
12.860,-0.391,-0.311,-1
12.880,-0.393,-0.309,-1
12.900,-0.395,-0.306,-1
12.920,-0.397,-0.304,-1
12.940,-0.399,-0.301,-1
12.960,-0.401,-0.299,-1
12.980,-0.403,-0.296,-1
13.000,-0.405,-0.294,-1
13.020,-0.406,-0.291,-1
13.040,-0.408,-0.289,-1
13.060,-0.410,-0.286,-1
13.080,-0.412,-0.284,-1
13.100,-0.414,-0.281,-1
13.120,-0.415,-0.278,-1
13.140,-0.417,-0.276,-1
13.160,-0.419,-0.273,-1
13.180,-0.420,-0.271,-1
13.200,-0.422,-0.268,-1
13.220,-0.424,-0.265,-1
13.240,-0.425,-0.263,-1
13.260,-0.427,-0.260,-1
13.280,-0.429,-0.257,-1
13.300,-0.430,-0.255,-1
13.320,-0.432,-0.252,-1
13.340,-0.434,-0.249,-1
13.360,-0.435,-0.246,-1
13.380,-0.437,-0.244,-1
13.400,-0.438,-0.241,-1
13.420,-0.440,-0.238,-1
13.440,-0.441,-0.235,-1
13.460,-0.443,-0.233,-1
13.480,-0.444,-0.230,-1
13.500,-0.446,-0.227,-1
13.520,-0.447,-0.224,-1
13.540,-0.448,-0.221,-1
13.560,-0.450,-0.219,-1
13.580,-0.451,-0.216,-1
13.600,-0.452,-0.213,-1
13.620,-0.454,-0.210,-1
13.640,-0.455,-0.207,-1
13.660,-0.456,-0.204,-1
13.680,-0.458,-0.201,-1
13.700,-0.459,-0.199,-1
13.720,-0.460,-0.196,-1
13.740,-0.461,-0.193,-1
13.760,-0.463,-0.190,-1
13.780,-0.464,-0.187,-1
13.800,-0.465,-0.184,-1
13.820,-0.466,-0.181,-1
13.840,-0.467,-0.178,-1
13.860,-0.468,-0.175,-1
13.880,-0.469,-0.172,-1
13.900,-0.470,-0.169,-1
13.920,-0.471,-0.166,-1
13.940,-0.473,-0.163,-1
13.960,-0.474,-0.160,-1
13.980,-0.475,-0.157,-1
14.000,-0.476,-0.155,-1
14.020,-0.476,-0.152,-1
14.040,-0.477,-0.149,-1
14.060,-0.478,-0.146,-1
14.080,-0.479,-0.143,-1
14.100,-0.480,-0.139,-1
14.120,-0.481,-0.136,-1
14.140,-0.482,-0.133,-1
14.160,-0.483,-0.130,-1
14.180,-0.484,-0.127,-1
14.200,-0.484,-0.124,-1
14.220,-0.485,-0.121,-1
14.240,-0.486,-0.118,-1
14.260,-0.487,-0.115,-1
14.280,-0.487,-0.112,-1
14.300,-0.488,-0.109,-1
14.320,-0.489,-0.106,-1
14.340,-0.489,-0.103,-1
14.360,-0.490,-0.100,-1
14.380,-0.491,-0.097,-1
14.400,-0.491,-0.094,-1
14.420,-0.492,-0.091,-1
14.440,-0.492,-0.088,-1
14.460,-0.493,-0.084,-1
14.480,-0.493,-0.081,-1
14.500,-0.494,-0.078,-1
14.520,-0.494,-0.075,-1
14.540,-0.495,-0.072,-1
14.560,-0.495,-0.069,-1
14.580,-0.496,-0.066,-1
14.600,-0.496,-0.063,-1
14.620,-0.496,-0.060,-1
14.640,-0.497,-0.056,-1
14.660,-0.497,-0.053,-1
14.680,-0.497,-0.050,-1
14.700,-0.498,-0.047,-1
14.720,-0.498,-0.044,-1
14.740,-0.498,-0.041,-1
14.760,-0.499,-0.038,-1
14.780,-0.499,-0.035,-1
14.800,-0.499,-0.031,-1
14.820,-0.499,-0.028,-1
14.840,-0.499,-0.025,-1
14.860,-0.500,-0.022,-1
14.880,-0.500,-0.019,-1
14.900,-0.500,-0.016,-1
14.920,-0.500,-0.013,-1
14.940,-0.500,-0.009,-1
14.960,-0.500,-0.006,-1
14.980,-0.500,-0.003,-1
15.000,-0.500,-0.000,-1
15.020,-0.500,0.003,-1
15.040,-0.500,0.006,-1
15.060,-0.500,0.009,-1
15.080,-0.500,0.013,-1
15.100,-0.500,0.016,-1
15.120,-0.500,0.019,-1
15.140,-0.500,0.022,-1
15.160,-0.499,0.025,-1
15.180,-0.499,0.028,-1
15.200,-0.499,0.031,-1
15.220,-0.499,0.035,-1
15.240,-0.499,0.038,-1
15.260,-0.498,0.041,-1
15.280,-0.498,0.044,-1
15.300,-0.498,0.047,-1
15.320,-0.497,0.050,-1
15.340,-0.497,0.053,-1
15.360,-0.497,0.056,-1
15.380,-0.496,0.060,-1
15.400,-0.496,0.063,-1
15.420,-0.496,0.066,-1
15.440,-0.495,0.069,-1
15.460,-0.495,0.072,-1
15.480,-0.494,0.075,-1
15.500,-0.494,0.078,-1
15.520,-0.493,0.081,-1
15.540,-0.493,0.084,-1
15.560,-0.492,0.088,-1
15.580,-0.492,0.091,-1
15.600,-0.491,0.094,-1
15.620,-0.491,0.097,-1
15.640,-0.490,0.100,-1
15.660,-0.489,0.103,-1
15.680,-0.489,0.106,-1
15.700,-0.488,0.109,-1
15.720,-0.487,0.112,-1
15.740,-0.487,0.115,-1
15.760,-0.486,0.118,-1
15.780,-0.485,0.121,-1
15.800,-0.484,0.124,-1
15.820,-0.484,0.127,-1
15.840,-0.483,0.130,-1
15.860,-0.482,0.133,-1
15.880,-0.481,0.136,-1
15.900,-0.480,0.139,-1
15.920,-0.479,0.143,-1
15.940,-0.478,0.146,-1
15.960,-0.477,0.149,-1
15.980,-0.476,0.152,-1
16.000,-0.476,0.155,-1
16.020,-0.475,0.157,-1
16.040,-0.474,0.160,-1
16.060,-0.473,0.163,-1
16.080,-0.471,0.166,-1
16.100,-0.470,0.169,-1
16.120,-0.469,0.172,-1
16.140,-0.468,0.175,-1
16.160,-0.467,0.178,-1
16.180,-0.466,0.181,-1
16.200,-0.465,0.184,-1
16.220,-0.464,0.187,-1
16.240,-0.463,0.190,-1
16.260,-0.461,0.193,-1
16.280,-0.460,0.196,-1
16.300,-0.459,0.199,-1
16.320,-0.458,0.201,-1
16.340,-0.456,0.204,-1
16.360,-0.455,0.207,-1
16.380,-0.454,0.210,-1
16.400,-0.452,0.213,-1
16.420,-0.451,0.216,-1
16.440,-0.450,0.219,-1
16.460,-0.448,0.221,-1
16.480,-0.447,0.224,-1
16.500,-0.446,0.227,-1
16.520,-0.444,0.230,-1
16.540,-0.443,0.233,-1
16.560,-0.441,0.235,-1
16.580,-0.440,0.238,-1
16.600,-0.438,0.241,-1
16.620,-0.437,0.244,-1
16.640,-0.435,0.246,-1
16.660,-0.434,0.249,-1
16.680,-0.432,0.252,-1
16.700,-0.430,0.255,-1
16.720,-0.429,0.257,-1
16.740,-0.427,0.260,-1
16.760,-0.425,0.263,-1
16.780,-0.424,0.265,-1
16.800,-0.422,0.268,-1
16.820,-0.420,0.271,-1
16.840,-0.419,0.273,-1
16.860,-0.417,0.276,-1
16.880,-0.415,0.278,-1
16.900,-0.414,0.281,-1
16.920,-0.412,0.284,-1
16.940,-0.410,0.286,-1
16.960,-0.408,0.289,-1
16.980,-0.406,0.291,-1
17.000,-0.405,0.294,-1
17.020,-0.403,0.296,-1
17.040,-0.401,0.299,-1
17.060,-0.399,0.301,-1
17.080,-0.397,0.304,-1
17.100,-0.395,0.306,-1
17.120,-0.393,0.309,-1
17.140,-0.391,0.311,-1
17.160,-0.389,0.314,-1
17.180,-0.387,0.316,-1
17.200,-0.385,0.319,-1
17.220,-0.383,0.321,-1
17.240,-0.381,0.324,-1
17.260,-0.379,0.326,-1
17.280,-0.377,0.328,-1
17.300,-0.375,0.331,-1
17.320,-0.373,0.333,-1
17.340,-0.371,0.335,-1
17.360,-0.369,0.338,-1
17.380,-0.367,0.340,-1
17.400,-0.364,0.342,-1
17.420,-0.362,0.345,-1
17.440,-0.360,0.347,-1
17.460,-0.358,0.349,-1
17.480,-0.356,0.351,-1
