3.940,-0.033,-0.037,-0.724
3.960,-0.022,-0.025,-0.716
3.980,-0.011,-0.013,-0.708
4.000,0.000,0.000,-0.700
4.020,0.011,0.013,-0.692
4.040,0.022,0.025,-0.684
4.060,0.033,0.037,-0.676
4.080,0.044,0.050,-0.669
4.100,0.055,0.062,-0.661
4.120,0.066,0.074,-0.653
4.140,0.076,0.085,-0.645
4.160,0.087,0.096,-0.638
4.180,0.098,0.107,-0.630
4.200,0.108,0.118,-0.623
4.220,0.119,0.127,-0.615
4.240,0.129,0.137,-0.608
4.260,0.139,0.146,-0.601
4.280,0.149,0.154,-0.594
4.300,0.159,0.162,-0.587
4.320,0.169,0.169,-0.580
4.340,0.178,0.175,-0.573
4.360,0.188,0.181,-0.566
4.380,0.197,0.186,-0.559
4.400,0.206,0.190,-0.553
4.420,0.215,0.194,-0.547
4.440,0.223,0.196,-0.541
4.460,0.231,0.198,-0.535
4.480,0.240,0.200,-0.529
4.500,0.247,0.200,-0.523
4.520,0.255,0.200,-0.518
4.540,0.263,0.198,-0.512
4.560,0.270,0.196,-0.507
4.580,0.277,0.194,-0.502
4.600,0.283,0.190,-0.498
4.620,0.289,0.186,-0.493
4.640,0.296,0.181,-0.489
4.660,0.301,0.175,-0.485
4.680,0.307,0.169,-0.481
4.700,0.312,0.162,-0.477
4.720,0.317,0.154,-0.474
4.740,0.321,0.146,-0.471
4.760,0.325,0.137,-0.468
4.780,0.329,0.127,-0.465
4.800,0.333,0.118,-0.462
4.820,0.336,0.107,-0.460
4.840,0.339,0.096,-0.458
4.860,0.342,0.085,-0.456
4.880,0.344,0.074,-0.454
4.900,0.346,0.062,-0.453
4.920,0.347,0.050,-0.452
4.940,0.348,0.037,-0.451
4.960,0.349,0.025,-0.450
4.980,0.350,0.013,-0.450
5.000,0.350,0.000,-0.450
5.020,0.350,-0.013,-0.450
5.040,0.349,-0.025,-0.450
5.060,0.348,-0.037,-0.451
5.080,0.347,-0.050,-0.452
5.100,0.346,-0.062,-0.453
5.120,0.344,-0.074,-0.454
5.140,0.342,-0.085,-0.456
5.160,0.339,-0.096,-0.458
5.180,0.336,-0.107,-0.460
5.200,0.333,-0.118,-0.462
5.220,0.329,-0.127,-0.465
5.240,0.325,-0.137,-0.468
5.260,0.321,-0.146,-0.471
5.280,0.317,-0.154,-0.474
5.300,0.312,-0.162,-0.477
5.320,0.307,-0.169,-0.481
5.340,0.301,-0.175,-0.485
5.360,0.296,-0.181,-0.489
5.380,0.289,-0.186,-0.493
5.400,0.283,-0.190,-0.498
5.420,0.277,-0.194,-0.502
5.440,0.270,-0.196,-0.507
5.460,0.263,-0.198,-0.512
5.480,0.255,-0.200,-0.518
5.500,0.247,-0.200,-0.523
5.520,0.240,-0.200,-0.529
5.540,0.231,-0.198,-0.535
5.560,0.223,-0.196,-0.541
5.580,0.215,-0.194,-0.547
5.600,0.206,-0.190,-0.553
5.620,0.197,-0.186,-0.559
5.640,0.188,-0.181,-0.566
5.660,0.178,-0.175,-0.573
5.680,0.169,-0.169,-0.580
5.700,0.159,-0.162,-0.587
5.720,0.149,-0.154,-0.594
5.740,0.139,-0.146,-0.601
5.760,0.129,-0.137,-0.608
5.780,0.119,-0.127,-0.615
5.800,0.108,-0.118,-0.623
5.820,0.098,-0.107,-0.630
5.840,0.087,-0.096,-0.638
5.860,0.076,-0.085,-0.645
5.880,0.066,-0.074,-0.653
5.900,0.055,-0.062,-0.661
5.920,0.044,-0.050,-0.669
5.940,0.033,-0.037,-0.676
5.960,0.022,-0.025,-0.684
5.980,0.011,-0.013,-0.692
6.000,0.000,-0.000,-0.700
6.020,-0.011,0.013,-0.708
6.040,-0.022,0.025,-0.716
6.060,-0.033,0.037,-0.724
6.080,-0.044,0.050,-0.731
6.100,-0.055,0.062,-0.739
6.120,-0.066,0.074,-0.747
6.140,-0.076,0.085,-0.755
6.160,-0.087,0.096,-0.762
6.180,-0.098,0.107,-0.770
6.200,-0.108,0.118,-0.777
6.220,-0.119,0.127,-0.785
6.240,-0.129,0.137,-0.792
6.260,-0.139,0.146,-0.799
6.280,-0.149,0.154,-0.806
6.300,-0.159,0.162,-0.813
6.320,-0.169,0.169,-0.820
6.340,-0.178,0.175,-0.827
6.360,-0.188,0.181,-0.834
6.380,-0.197,0.186,-0.841
6.400,-0.206,0.190,-0.847
6.420,-0.215,0.194,-0.853
6.440,-0.223,0.196,-0.859
6.460,-0.231,0.198,-0.865
6.480,-0.240,0.200,-0.871
6.500,-0.247,0.200,-0.877
6.520,-0.255,0.200,-0.882
6.540,-0.263,0.198,-0.888
6.560,-0.270,0.196,-0.893
6.580,-0.277,0.194,-0.898
6.600,-0.283,0.190,-0.902
6.620,-0.289,0.186,-0.907
6.640,-0.296,0.181,-0.911
6.660,-0.301,0.175,-0.915
6.680,-0.307,0.169,-0.919
6.700,-0.312,0.162,-0.923
6.720,-0.317,0.154,-0.926
6.740,-0.321,0.146,-0.929
6.760,-0.325,0.137,-0.932
6.780,-0.329,0.127,-0.935
6.800,-0.333,0.118,-0.938
6.820,-0.336,0.107,-0.940
6.840,-0.339,0.096,-0.942
6.860,-0.342,0.085,-0.944
6.880,-0.344,0.074,-0.946
6.900,-0.346,0.062,-0.947
6.920,-0.347,0.050,-0.948
6.940,-0.348,0.037,-0.949
6.960,-0.349,0.025,-0.950
6.980,-0.350,0.013,-0.950
7.000,-0.350,0.000,-0.950
7.020,-0.350,-0.013,-0.950
7.040,-0.349,-0.025,-0.950
7.060,-0.348,-0.037,-0.949
7.080,-0.347,-0.050,-0.948
7.100,-0.346,-0.062,-0.947
7.120,-0.344,-0.074,-0.946
7.140,-0.342,-0.085,-0.944
7.160,-0.339,-0.096,-0.942
7.180,-0.336,-0.107,-0.940
7.200,-0.333,-0.118,-0.938
7.220,-0.329,-0.127,-0.935
7.240,-0.325,-0.137,-0.932
7.260,-0.321,-0.146,-0.929
7.280,-0.317,-0.154,-0.926
7.300,-0.312,-0.162,-0.923
7.320,-0.307,-0.169,-0.919
7.340,-0.301,-0.175,-0.915
7.360,-0.296,-0.181,-0.911
7.380,-0.289,-0.186,-0.907
7.400,-0.283,-0.190,-0.902
7.420,-0.277,-0.194,-0.898
7.440,-0.270,-0.196,-0.893
7.460,-0.263,-0.198,-0.888
7.480,-0.255,-0.200,-0.882
7.500,-0.247,-0.200,-0.877
7.520,-0.240,-0.200,-0.871
7.540,-0.231,-0.198,-0.865
7.560,-0.223,-0.196,-0.859
7.580,-0.215,-0.194,-0.853
7.600,-0.206,-0.190,-0.847
7.620,-0.197,-0.186,-0.841
7.640,-0.188,-0.181,-0.834
7.660,-0.178,-0.175,-0.827
7.680,-0.169,-0.169,-0.820
7.700,-0.159,-0.162,-0.813
7.720,-0.149,-0.154,-0.806
7.740,-0.139,-0.146,-0.799
7.760,-0.129,-0.137,-0.792
7.780,-0.119,-0.127,-0.785
7.800,-0.108,-0.118,-0.777
7.820,-0.098,-0.107,-0.770
7.840,-0.087,-0.096,-0.762
7.860,-0.076,-0.085,-0.755
7.880,-0.066,-0.074,-0.747
7.900,-0.055,-0.062,-0.739
7.920,-0.044,-0.050,-0.731
7.940,-0.033,-0.037,-0.724
7.960,-0.022,-0.025,-0.716
7.980,-0.011,-0.013,-0.708
8.000,-0.000,-0.000,-0.700
8.020,0.011,0.013,-0.692
8.040,0.022,0.025,-0.684
8.060,0.033,0.037,-0.676
8.080,0.044,0.050,-0.669
8.100,0.055,0.062,-0.661
8.120,0.066,0.074,-0.653
8.140,0.076,0.085,-0.645
8.160,0.087,0.096,-0.638
8.180,0.098,0.107,-0.630
8.200,0.108,0.118,-0.623
8.220,0.119,0.127,-0.615
8.240,0.129,0.137,-0.608
8.260,0.139,0.146,-0.601
8.280,0.149,0.154,-0.594
8.300,0.159,0.162,-0.587
8.320,0.169,0.169,-0.580
8.340,0.178,0.175,-0.573
8.360,0.188,0.181,-0.566
8.380,0.197,0.186,-0.559
8.400,0.206,0.190,-0.553
8.420,0.215,0.194,-0.547
8.440,0.223,0.196,-0.541
8.460,0.231,0.198,-0.535
8.480,0.240,0.200,-0.529
8.500,0.247,0.200,-0.523
8.520,0.255,0.200,-0.518
8.540,0.263,0.198,-0.512
8.560,0.270,0.196,-0.507
8.580,0.277,0.194,-0.502
8.600,0.283,0.190,-0.498
8.620,0.289,0.186,-0.493
8.640,0.296,0.181,-0.489
8.660,0.301,0.175,-0.485
8.680,0.307,0.169,-0.481
8.700,0.312,0.162,-0.477
8.720,0.317,0.154,-0.474
8.740,0.321,0.146,-0.471
8.760,0.325,0.137,-0.468
8.780,0.329,0.127,-0.465
8.800,0.333,0.118,-0.462
8.820,0.336,0.107,-0.460
8.840,0.339,0.096,-0.458
8.860,0.342,0.085,-0.456
8.880,0.344,0.074,-0.454
8.900,0.346,0.062,-0.453
8.920,0.347,0.050,-0.452
8.940,0.348,0.037,-0.451
8.960,0.349,0.025,-0.450
8.980,0.350,0.013,-0.450
9.000,0.350,0.000,-0.450
9.020,0.350,-0.013,-0.450
9.040,0.349,-0.025,-0.450
9.060,0.348,-0.037,-0.451
9.080,0.347,-0.050,-0.452
9.100,0.346,-0.062,-0.453
9.120,0.344,-0.074,-0.454
9.140,0.342,-0.085,-0.456
9.160,0.339,-0.096,-0.458
9.180,0.336,-0.107,-0.460
9.200,0.333,-0.118,-0.462
9.220,0.329,-0.127,-0.465
9.240,0.325,-0.137,-0.468
9.260,0.321,-0.146,-0.471
9.280,0.317,-0.154,-0.474
9.300,0.312,-0.162,-0.477
9.320,0.307,-0.169,-0.481
9.340,0.301,-0.175,-0.485
9.360,0.296,-0.181,-0.489
9.380,0.289,-0.186,-0.493
9.400,0.283,-0.190,-0.498
9.420,0.277,-0.194,-0.502
9.440,0.270,-0.196,-0.507
9.460,0.263,-0.198,-0.512
9.480,0.255,-0.200,-0.518
9.500,0.247,-0.200,-0.523
9.520,0.240,-0.200,-0.529
9.540,0.231,-0.198,-0.535
9.560,0.223,-0.196,-0.541
9.580,0.215,-0.194,-0.547
9.600,0.206,-0.190,-0.553
9.620,0.197,-0.186,-0.559
9.640,0.188,-0.181,-0.566
9.660,0.178,-0.175,-0.573
9.680,0.169,-0.169,-0.580
9.700,0.159,-0.162,-0.587
9.720,0.149,-0.154,-0.594
9.740,0.139,-0.146,-0.601
9.760,0.129,-0.137,-0.608
9.780,0.119,-0.127,-0.615
9.800,0.108,-0.118,-0.623
9.820,0.098,-0.107,-0.630
9.840,0.087,-0.096,-0.638
9.860,0.076,-0.085,-0.645
9.880,0.066,-0.074,-0.653
9.900,0.055,-0.062,-0.661
9.920,0.044,-0.050,-0.669
9.940,0.033,-0.037,-0.676
9.960,0.022,-0.025,-0.684
9.980,0.011,-0.013,-0.692
10.000,0.000,-0.000,-0.700
10.020,-0.011,0.013,-0.708
10.040,-0.022,0.025,-0.716
10.060,-0.033,0.037,-0.724
10.080,-0.044,0.050,-0.731
10.100,-0.055,0.062,-0.739
10.120,-0.066,0.074,-0.747
10.140,-0.076,0.085,-0.755
10.160,-0.087,0.096,-0.762
10.180,-0.098,0.107,-0.770
10.200,-0.108,0.118,-0.777
10.220,-0.119,0.127,-0.785
10.240,-0.129,0.137,-0.792
10.260,-0.139,0.146,-0.799
10.280,-0.149,0.154,-0.806
10.300,-0.159,0.162,-0.813
10.320,-0.169,0.169,-0.820
10.340,-0.178,0.175,-0.827
10.360,-0.188,0.181,-0.834
10.380,-0.197,0.186,-0.841
10.400,-0.206,0.190,-0.847
10.420,-0.215,0.194,-0.853
10.440,-0.223,0.196,-0.859
10.460,-0.231,0.198,-0.865
10.480,-0.240,0.200,-0.871
10.500,-0.247,0.200,-0.877
10.520,-0.255,0.200,-0.882
10.540,-0.263,0.198,-0.888
10.560,-0.270,0.196,-0.893
10.580,-0.277,0.194,-0.898
10.600,-0.283,0.190,-0.902
10.620,-0.289,0.186,-0.907
10.640,-0.296,0.181,-0.911
10.660,-0.301,0.175,-0.915
10.680,-0.307,0.169,-0.919
10.700,-0.312,0.162,-0.923
10.720,-0.317,0.154,-0.926
10.740,-0.321,0.146,-0.929
10.760,-0.325,0.137,-0.932
10.780,-0.329,0.127,-0.935
10.800,-0.333,0.118,-0.938
10.820,-0.336,0.107,-0.940
10.840,-0.339,0.096,-0.942
10.860,-0.342,0.085,-0.944
10.880,-0.344,0.074,-0.946
10.900,-0.346,0.062,-0.947
10.920,-0.347,0.050,-0.948
10.940,-0.348,0.037,-0.949
10.960,-0.349,0.025,-0.950
10.980,-0.350,0.013,-0.950
11.000,-0.350,0.000,-0.950
11.020,-0.350,-0.013,-0.950
11.040,-0.349,-0.025,-0.950
11.060,-0.348,-0.037,-0.949
11.080,-0.347,-0.050,-0.948
11.100,-0.346,-0.062,-0.947
11.120,-0.344,-0.074,-0.946
11.140,-0.342,-0.085,-0.944
11.160,-0.339,-0.096,-0.942
11.180,-0.336,-0.107,-0.940
11.200,-0.333,-0.118,-0.938
11.220,-0.329,-0.127,-0.935
11.240,-0.325,-0.137,-0.932
11.260,-0.321,-0.146,-0.929
11.280,-0.317,-0.154,-0.926
11.300,-0.312,-0.162,-0.923
11.320,-0.307,-0.169,-0.919
11.340,-0.301,-0.175,-0.915
11.360,-0.296,-0.181,-0.911
11.380,-0.289,-0.186,-0.907
11.400,-0.283,-0.190,-0.902
11.420,-0.277,-0.194,-0.898
11.440,-0.270,-0.196,-0.893
11.460,-0.263,-0.198,-0.888
11.480,-0.255,-0.200,-0.882
11.500,-0.247,-0.200,-0.877
11.520,-0.240,-0.200,-0.871
11.540,-0.231,-0.198,-0.865
11.560,-0.223,-0.196,-0.859
11.580,-0.215,-0.194,-0.853
11.600,-0.206,-0.190,-0.847
11.620,-0.197,-0.186,-0.841
11.640,-0.188,-0.181,-0.834
11.660,-0.178,-0.175,-0.827
11.680,-0.169,-0.169,-0.820
11.700,-0.159,-0.162,-0.813
11.720,-0.149,-0.154,-0.806
11.740,-0.139,-0.146,-0.799
11.760,-0.129,-0.137,-0.792
11.780,-0.119,-0.127,-0.785
11.800,-0.108,-0.118,-0.777
11.820,-0.098,-0.107,-0.770
11.840,-0.087,-0.096,-0.762
11.860,-0.076,-0.085,-0.755
11.880,-0.066,-0.074,-0.747
11.900,-0.055,-0.062,-0.739
11.920,-0.044,-0.050,-0.731
11.940,-0.033,-0.037,-0.724
11.960,-0.022,-0.025,-0.716
11.980,-0.011,-0.013,-0.708
12.000,-0.000,-0.000,-0.700
